-20.00 -20.00.1 1.00 1.00.1 1.00.2 1.00.3 1.00.4
-9.150754953082272 -11.867711036320785 0.630270057275679 0.6474706901668279 0.7489036968454561 0.8426699040785213 -10.186594040735963
0.4385300666808135 -9.992009797598616 0.6665318106800897 0.726228713171762 0.6912302009021547 0.7111175974440992 -10.264133209072623
0.8244896801818437 -9.586224189003756 -8.543543741524156 0.6420039649407685 0.6462749504252229 0.71657281545184 -9.652727879515712
-20.0 -20.0 1.0 1.0 1.0 1.0 1.0
-20.0 -20.0 1.0 1.0 1.0 1.0 1.0
-20.0 -20.0 1.0 1.0 1.0 1.0 1.0
0.9045314157142006 -10.646504361348423 0.6692383706522799 0.6869082924298275 -9.118268512522087 0.6227021798728314 -9.230425606057338
0.8569116670895441 -9.328798514597588 0.7805017999619634 0.6879197686960001 0.6715001160317124 0.7291685065147218 -9.374464485504287
1.0025601437299332 -9.380032664182355 0.6076642246749313 0.7380075490191232 0.6794963901658183 0.786567566637602 -9.255838478630425
0.6181995333339766 -9.81627115944188 0.6024938647299137 0.6693877060000001 0.7351504724680572 0.6036875757030735 -9.594804148598962
-0.1684217714249478 -9.482091795706497 -9.369134172361242 0.6523771307350738 0.6089832332193208 0.6064157889814347 -9.59373851218307
-3.832336188101123 -8.41853654 0.805678 0.898 -7.510165999999999 0.8051656 -6.785539999999999
-2.458834649124729 -4.2222752 0.8835999999999999 0.8542000000000001 0.8686 0.7921792 -5.74352864
-1.3430472383170262 -6.785539999999999 0.7885336 0.815758 0.840664 -7.510166 -6.76538
-6.175165626100512 -6.8116472 0.7091459188 0.830164 0.7971388 -8.0581274 -9.1715445244538
-0.1435896610741071 -11.8396352 0.84802 0.7328791938791338 0.7332431800000001 -7.5322412 -10.53967304
-1.398608786717886 -12.935936 0.7442300842650502 0.867088277200566 0.76152196 0.8020780000000001 -14.5064
-2.4984984823180554 -9.510266555443998 0.7690021632274516 0.8406765900829842 0.82354 0.6480749428624 -9.90498457059272
-0.6912167325287605 -9.681569775587484 0.9483463538857276 0.8413779690957507 0.73659262 0.708351254357795 -12.93621954072534
1.2170066012146314 -11.648477920351462 0.8545101514592333 1.0 0.7611175901716214 0.8378553377370095 -8.410322600660848
1.0407582665510056 -10.449716192443386 0.820815906173925 0.9103532436947394 0.9946287388940328 0.7569671126863219 -8.594771378916388
1.0128239209994312 -9.81647923463839 0.900317527974589 0.7927323144604338 0.8323602314646451 0.8907538795151266 -6.746634953826075
1.0799757415198736 -10.966223044829446 0.8094697220726378 0.7557192749992051 0.898 0.9523781330074322 -7.945130464122477
-0.6925516133242512 -10.08942644 0.7532272913400889 0.8176904487883829 0.8916453358837046 0.8724951207423371 -11.810182196865217
0.4530745743172482 -9.694188627649964 0.7980452777430744 0.7787248575376546 0.8090873518421284 0.8646351141872907 -9.892901016659913
-0.1722824173655098 -11.040640522256924 0.8149888000000001 0.8821393123787978 0.7833903642193998 0.7446400629949287 -9.66410552062909
-0.5934749639507211 -9.70312705112 0.8451925537865861 0.856416097909914 0.8403134349709115 0.7454074084000001 -9.573211495784
1.0279330901060617 -8.350164380473595 1.0 0.8428583214289161 0.756982012 0.7814656001186814 -6.741158240473595
1.1388126743588227 -6.666705793467435 1.0 0.9005060972895335 0.8471931732939384 0.8065521896509866 -6.67625784889464
1.0266174454749786 -6.744591813086005 0.94 0.8542000000000001 0.9557848065325644 0.8785353502087753 -2.0536118130860053
1.0419007193246728 -6.732005418585931 0.7263988693324642 0.7884331134074465 0.898 0.8261456488384632 -6.722801722604205
-6.014834108116256 -10.185579178639806 0.7266670996518401 0.6382581669650715 0.8451887927420721 0.8354241707642842 -11.862278370250008
-0.1535352951938514 -11.8663892415488 -8.4391730295488 0.8497204864 0.7136023955108223 0.8413847434116724 -9.7178858926688
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
0.6054536620819944 -9.556349795941166 0.7140363938786428 0.6382929337401946 -9.373793886219596 0.5795522944987717 -9.605550682302889
0.984250258683892 -9.265748410660752 0.7920129276182208 0.6255558641909182 0.6095864608958288 0.7097880843982409 -9.28902295382832
1.0047796594320009 -9.218767633601887 0.6363697077180845 0.7666618063848987 0.711114307532038 0.654583450553974 -9.234607850857444
0.8141369120102507 -9.496677905410138 0.5826898278603515 0.6439893468315137 0.785817100174572 0.6776087162752032 -9.45727779094436
0.877575821843173 -9.452259253083486 -9.222868727452894 0.5509046783090534 0.6175939546354279 0.5935867703706096 -9.415304052997598
-6.076029680145355 -9.54417790892 0.7677988600000001 0.762857602 -8.0917439696 0.774017872 -11.090383328
-2.27178653017256 -9.61739638796 -8.696807738 0.82354 0.7185824824 0.577724740624064 -9.523454199284
-20.0 1.0 1.0 1.0 1.0 1.0 -20.0
-20.0 1.0 1.0 1.0 1.0 1.0 -20.0
-20.0 1.0 1.0 1.0 1.0 1.0 -20.0
-2.481349322699117 -8.703722618 0.7132721368 0.7817003803106681 -5.76928304 0.67894237714 -12.935936000000002
0.4557604477668981 -11.148086223488 0.6898356283484387 0.7072595031292367 0.6796731035560001 0.7442375662 -11.80748
0.8486222609602816 -9.607671069168203 0.836998083140556 0.7668670344845455 0.6463480727848001 0.7062658712800001 -9.454862231082684
-3.978260970130892 -12.906736960733864 0.7373417719729101 1.0132020796485377 0.7981989426304676 0.898 -11.010420220217677
-9.280340173113224 -10.5192812 0.8456041013308547 0.8522660014113808 0.8248615586770419 0.78601216 -16.7744
1.0650960036144983 -10.979943984210449 0.9198319638963148 0.8716777410398635 0.7919980000000001 0.7673118779726307 -12.882494820209152
1.0999769150583243 -9.3086940179339 0.8724951207423371 0.8684458757965642 0.8487133900075745 0.8098947246440705 -9.30706696049966
1.016229669759738 -12.895869685574285 0.9090366549152268 0.8271727230859864 0.9520957754074324 0.9675391146166868 -12.898901006010815
1.039427824974512 -10.997904626867664 0.7446400629949287 0.9256 0.9018951207423372 0.8806852850433499 -9.802236828233582
-1.4282004401964965 -10.14797434713504 0.7699186000000001 0.7885206909571312 0.8647213093153095 0.8415498101602678 -10.137304551883965
-2.481036080994001 -9.8887207016 0.7539272427411249 0.7605805720000001 0.73723282197655 0.8734848688836222 -11.063828
-6.008988475743223 -14.5064 0.8039054829535157 0.9015852944085327 0.7664611600000001 0.8125616831248192 -9.885884215823165
-4.016620866466726 -11.819821257037244 0.8460141064567948 0.9496305123063156 0.8078668001186814 0.7794281694003241 -14.504088677046482
1.0259694391134515 -5.69169728892274 0.9070831399813308 0.8794599177537913 0.821278742962757 0.7925706556850274 -16.755569538320884
1.0330126786740546 -8.975776797796879 0.8294926837530345 0.8598300514687001 0.8555517848544948 0.8144002802535308 -10.456463454921147
1.019565684241815 -5.691116276362502 0.868247254683073 0.7799944 0.8423696558070326 0.8526298855863876 -10.457587376246966
1.0525805993879844 -7.4500995870753695 -7.458737289239431 0.72908730765184 0.837006976935575 0.8713692081479189 -9.77781597577305
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
0.4319673845110631 -9.547038006290446 0.6883647162423822 0.579262798893269 -9.231292761323768 0.6682573348146186 -9.740963760638587
0.9791424615329816 -9.659192265158811 0.71329357029184 0.7183653928899616 0.5896309954928776 0.6681597207745085 -9.104227544229044
-6.160050181043426 -9.943888466241368 0.7001757730127254 0.7762908938859959 0.736256295616 0.6551585790202812 -8.718828584814514
0.9593830366496948 -9.44070574882871 0.6078823345048785 0.6119104374868346 0.6615158659620775 0.6495972834545549 -9.167855249206507
0.6289823213527149 -9.446929535549756 -9.381977838650185 0.6053649512024001 0.7124024568365636 0.6689113590572997 -9.329412921181495
-4.021621941952716 -11.844279488 0.69165580665472 0.6745839278560001 -5.7725897352704 0.69094616488 -12.935936
0.1771613483305733 -9.730835598306856 -8.537169094515583 0.6720997671498401 0.6935066885056 0.6332788516907729 -10.280200205632678
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 1.0 1.0 1.0 1.0 1.0 1.0
-2.475539872988476 -8.480686311583998 0.8020780000000001 0.6859093168960001 -9.20390813901476 0.6442643866672 -8.11557857312
-0.678956450938303 -8.402338988 0.7870545999999999 0.638990829745234 0.7878478240000001 0.84802 -6.782515999999999
0.8722435403807136 -9.00603022202 0.84802 0.7317248865228252 0.774118012 0.7132602723999999 -7.547693839999999
-6.186267787697848 -9.822598508 0.7610161120000001 1.0 0.7870545999999999 0.84412 -12.9044
0.1843907871772663 -12.9408752 0.7988630759726306 0.764388602334541 0.84802 0.79619566 -9.895196396
-3.9768931580450446 -9.68843331962737 0.8186235549710569 0.887390793520396 0.79861486 0.8542000000000001 -16.7744
-3.981711266272952 -11.793656 0.9451317559424828 0.9527815010074324 0.9256 0.806404 -12.9053792
1.1584418276682098 -11.691809345347096 0.868891972331115 0.8421443144257184 1.0 0.848370755032986 -5.609801732199891
1.0622055900757137 -10.98413646765085 0.8658271817470682 0.8625956292236394 0.9745317559424826 0.7282166056289103 -6.717587359912525
1.0587441650535037 -10.43438850087165 0.833614 0.7729876857574893 0.8675570481225742 0.855829194843991 -5.680951010408327
1.0248479693642765 -11.782382137144866 0.8173531236155582 0.75806452 0.8919373045058656 0.9300222396147038 -6.750979999999999
-9.27280907324765 -11.050089554283144 0.8409465415600135 0.84412 0.8419182771021578 0.907341044044684 -12.916839294165316
-9.27197908654042 -14.533616 0.7558355781087168 0.8284721229535158 0.8612827681380493 0.833614 -11.855503335646867
-6.184373585863234 -10.13313706905006 0.8076926332408328 0.8785353502087753 0.7561672643531319 0.84802 -12.943551753961946
-2.4752287577393943 -10.530805154014802 0.9011584148059628 0.8571881631118954 0.7906621053230891 0.84802 -14.516037366871188
1.0155766892593874 -7.994737717900349 0.8893554190980375 0.9446957642180356 0.827869602043501 0.7357437296098475 -9.05117689031497
1.0590549040350496 -8.838882440060726 -7.433502458105205 0.8405827168107325 0.8238089521666162 0.7897355680724093 -7.938640885856534
1.0 1.0 1.0 1.0 1.0 1.0 1.0
1.0 1.0 1.0 1.0 1.0 1.0 1.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
0.8057861292864846 -9.373356167996594 0.7022357575620675 0.5610766520916398 -9.318626249357578 0.8203836414186009 -9.620629335841691
0.9570670277358904 -9.554884257686256 0.650184650707468 0.6994043885035461 0.681290707234503 0.6815978925950275 -9.37116090975998
0.8732822304448818 -9.666467105943134 0.6580630205046352 0.713174678229279 0.7114796263706691 0.737028727846248 -9.658770797742118
-0.1946170605248427 -9.485362238309513 0.6627025813610568 0.7416550456947019 0.6485776503133927 0.8098387983891302 -9.958383532834166
0.9255852918703008 -9.327084561246467 -9.200704322964087 0.561080056672904 0.6425130664341693 0.7356767029592239 -9.326444094519475
-20.0 -11.88566515006976 0.7277919736 0.6818718034624001 -8.42904854 0.665973974752 -10.571753216
0.4292296743894015 -9.651381716952129 0.637242654925168 0.5973239195692024 0.714230224 0.7219584760000001 -9.42607592302196
-0.6686951659656775 -9.959248288928 0.7045062244000001 -6.828971321599999 0.7230701584000001 0.7268880608800001 -9.6536506738304
-0.1500607755229026 -9.475332498260912 0.799054 -6.82591904 0.7194613168 0.6624981721360002 -11.86801904
-1.4214829790147725 -14.492 0.7260669088000001 -8.7436047271328 0.7611949600000001 0.6453860750332 -11.118684975104
-4.010688660966476 -14.58871274432 0.7629589600000001 0.7058887384000001 0.6748644292672 0.710066867296 -14.577956537600002
-0.6539661235986436 -9.1681397825498 0.7596109600000001 0.7628378258799999 0.739167112 0.6994029958600001 -14.529411199999998
-1.4057807284092567 -9.267967784594102 0.7870588000000001 0.724736092 0.6623184124162 0.84802 -9.367666576302904
-2.5021107510368044 -8.0486522 0.8133388 0.8686 0.7261248304 0.7971388 -10.13104244
-1.4419310975244255 -4.22648 0.84802 0.8176648 0.8149888000000001 0.8686 -14.516479999999998
-6.172670333719337 -14.5064 0.8134600000000001 0.7761373223368416 0.94 0.8835999999999999 -11.79308
-9.262669650438568 -14.51648 0.898 0.8493348524110325 0.84412 0.75183652 -12.935936
-9.26638166527218 -14.492 0.7895708244500246 0.9468687589722392 0.9256 0.837064 -16.770124255825852
-2.488073123545624 -11.100871612230852 0.8542987151204593 0.8501583670961921 0.8373375041137837 0.7532241040000001 -10.559183925103971
1.0505652570797908 -11.769266183764415 0.9054511302152156 0.8985626770693259 0.7695144916289103 0.7003511535336128 -12.8945864247593
1.116861186481552 -9.413534546280806 0.8853199359232538 0.8769042771021578 0.8892306248885545 0.7964699016992334 -10.00048774288084
1.057517860607549 -12.889434134451877 0.8726271829425151 0.8376543446550028 0.931157779228062 0.9614044084809904 -14.477034134451872
1.009870546427733 -12.900372817057484 0.898 0.7523075829333588 0.894014906787898 0.9104935759994576 -11.011515660646698
-9.069577382644969 -14.492 0.9256 0.8755213360500949 0.94 0.9276278244360971 -14.492
0.651398431502917 -11.80748 0.8235298 0.854460372428714 0.94 0.8397923142929844 -12.9188
-2.496563618941856 -9.59778706283666 0.7732513848883072 0.8540966548978671 0.7895546534860001 0.8105788119874588 -9.706863113276846
-0.1032845290421474 -11.041609779255204 -9.105911492793163 0.90502759649397 0.7697449249242597 0.8059923278203449 -9.676287731129031
1.0 1.0 1.0 1.0 1.0 1.0 -20.0
1.0 1.0 1.0 1.0 1.0 1.0 -20.0
1.0 1.0 1.0 1.0 1.0 1.0 -20.0
1.015684377438658 -9.044252606246072 0.7182476233527955 0.6654299832419395 -8.345608554546427 0.8265013952058599 -9.62165097265809
-0.1944873140144196 -9.620395109338922 0.7306402042428299 0.7363330975939919 0.8156130615764026 0.8437652293124867 -10.567511425784309
0.9459969018339186 -9.481133857857994 0.8116370987596675 0.6730669761969307 0.6941438412681186 0.8329400807367802 -9.304956197896322
1.013302594623705 -9.216246522909708 0.7643371050769575 0.645583662764084 0.733898376078476 0.7058146351725917 -9.27976225991156
0.9791884919894888 -9.357064614059093 -9.086610116505296 0.724837289855205 0.7966888061548263 0.8432646109157836 -9.265195112671748
-0.1299303030476341 -9.93374524784 0.6923060491199801 0.73850068 -7.566083215999999 0.7885336 -9.278679272019
-4.02031838390738 -11.029556 0.79662328 0.6385304603387201 0.6673305276784 0.8020780000000001 -8.076400999999999
-3.908039178690213 -11.841771584 0.7007108959552001 0.7176823332160001 0.7971184000000001 0.7124420494 -8.735326080272
-4.0196955338152645 -9.449223925385278 0.7257712660000001 0.6910679494912001 0.7723464400000001 0.6701070723820001 -9.1693722065498
0.0642274408267663 -10.624886507647998 0.64356374196064 0.70934050888 0.693336061456 0.6891706132 -11.15205580496
-0.6381910531851568 -14.54267936 0.73181192416 0.69781689568 0.68021297632 0.7063439518000001 -11.1344896352
-2.464125464148444 -11.11404310112 0.7712416120000001 0.7076393908 0.764463712 0.7211974948000001 -11.8530240896
-4.023471024165244 -9.6749235956 0.87352 0.7197933934 0.6772252463920001 0.6996797032 -10.52221304
-13.666480992375323 -5.72588 0.898 0.76285966 0.77361646 0.7183636288 -6.782515999999999
-20.0 -6.750979999999999 0.91552 0.87352 0.7819138 0.79641616 1.0
-2.4991192887667566 -6.77546 0.7909528 0.8542000000000001 0.8686 0.833614 -5.72588
-9.276052979097944 -8.03991284 0.775054402 0.7944088 0.8020780000000001 0.8542000000000001 -8.07167348
-0.677803444641657 -12.92888 0.7944088 0.8104928716387649 0.7971388 0.898 -12.92888
-2.4996470265457624 -11.82764 0.6957354592474312 0.7469608164500245 0.8542000000000001 0.7342152399999999 -9.70900469912
-6.159614296981934 -11.864700080549014 0.7866517439606234 0.8433591085730294 0.7590967540000001 0.6966824790160001 -9.75254646816038
0.2459398942497059 -9.850107059695151 0.941609609379932 0.919857130215216 0.7456645245871891 0.69149674759348 -9.372028874624093
1.114535728594199 -9.934722011649402 0.883140899048596 0.8878562050816525 0.8360991397205506 0.8221717770672434 -7.867957734448789
1.0662798091209738 -16.74131147451029 0.9574281320212336 0.8709689311426559 0.985410668696302 0.8381052461175308 -8.307470143910395
1.07261721675514 -12.8747721755639 0.8803005289585397 1.0 0.8784574525165249 0.9603273034973204 -4.172372175563902
1.0339665909893694 -10.450381993950495 0.8421279519874588 0.7919938 0.9574281320212336 0.8646326095229497 -4.186257121242297
-20.0 -14.492 0.808800722205469 0.7426662623157774 0.8795805275059863 0.9634202019221402 -12.910292048012542
-3.9340702763253184 -10.180889736933327 -8.359986139999998 0.8365863425227872 0.8047560821868299 0.8247825570495806 -10.140019347515564
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 1.0 1.0 1.0 1.0 1.0 1.0
1.0194891934978536 -9.161726514864258 0.831401082779334 0.8156023932849956 -9.17748072070735 -9.170093166984984 -9.17060028257808
1.0374968844146797 -9.11729922789544 0.8322314219497503 0.7344996489737441 0.827398889496787 -9.151237361139575 -8.757160401711916
1.0211356206500857 -8.969036988902001 0.7328708420649622 0.7231632794586291 0.8363339015690373 -8.745904215951267 -8.966308370955707
0.9040028544851864 -9.433723473250415 0.8526531818191163 0.8130265388273041 0.8543511762978236 -8.085838257472766 -9.373999091649132
1.0313518404891422 -9.098814619047214 -9.145696105914109 0.7573508647536763 0.6993245988362757 0.8676119308899787 -9.140678954996716
-4.035390223101206 -11.873317088 0.816484 0.715074988 -6.81215984 0.7822841484800818 -9.7285663316
-9.279892493838172 -11.046692 0.751751152 0.7397506 0.7365852784 0.8801439999999999 -10.131779288
-0.6842659573593085 -11.841752 0.7495402695790302 0.741885772 0.7681380814 0.7765382200000001 -10.5595044032
-6.1088909817039365 -9.387184598132771 0.6952655860000001 0.69063536908 0.7708415200000001 0.7766937899126258 -9.399852696027692
-0.7058860130926454 -10.5818253536 0.7824136 0.7016258632 0.6915876964000001 0.7640237278 -10.14272372
-1.426054098375674 -9.383295746571688 0.7336264624 0.703777552096 0.67358597602 0.81647086 -9.420493880740963
-4.026008019955306 -9.528806697428 0.70067231986 0.7873528 0.7375603484800001 0.79199086 -10.5417800336
-3.987304626809861 -10.181531576 0.7240802740000001 0.7450517139999999 0.7388243320000001 0.78201016 -12.958011199999998
0.4274709735395266 -11.079584048 0.769913602 0.76991566 0.7373023120000001 0.75121432 -14.492
0.4584271911587174 -9.852953708 0.815758 0.84802 0.714018028 0.8235279999999999 -10.5009644
-3.8517825177375897 -4.202 0.9256 0.779993602 0.8686 0.8835999999999999 -12.922256
-4.013029798988136 -8.0244602 0.898 0.8542000000000001 0.898 0.8835999999999999 -9.53660926892
-0.3253045392710555 -4.202 0.69569301976 1.0 0.8542000000000001 0.77401696 -12.9044
-1.2027647933596657 -9.101225343734 0.7422630064000001 0.77160616 0.81647086 0.7265981704000001 -9.7605839271728
0.615747863260907 -10.52767784 0.7360773184 0.7019797113339246 0.8134600000000001 0.74498230498 -10.535037248
0.6229723790847899 -11.85508784 0.8056722543765626 0.796577881741304 0.6899405139400001 0.833614 -11.09755568
-1.2046314319755698 -14.495705004323527 0.833614 0.9505940380569086 0.74113012 0.81647086 -14.50250544435544
-2.494749885127292 -11.025070753882469 0.8899836453284187 0.904799539611316 0.8045836713607378 0.830164 -14.501914753882469
1.4316455779736956 -9.576390803869378 0.8700566934396553 0.8777594584097848 0.8686 0.84802 -11.741590940241288
1.079457774215077 -9.592076378416586 0.9234588058961438 0.8306985924412307 1.021454425196242 0.7999959252931559 -10.991736884129466
1.1898279410483947 -10.35001625029372 0.8571608112388299 0.8602818145705302 0.8596876116651825 0.8342600561075171 -9.685626568182194
